5.31,2.161069652
7.07,4.89738806
9.49,8.659825871
11.9,12.40671642
5.24,2.052238806
7.37,5.36380597
5.22,2.021144279
4.49,0.88619403
6.23,3.59141791
7.26,5.19278607
4.63,1.103855721
5.55,2.53420398
6.83,4.524253731
8.14,6.560945274
